DataValue,LocalDateTime,UTCOffset,SiteCode,VariableCode,CensorCode,SourceID,QualityControlLevelID,MethodDescription
31.2,4/23/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.9,4/24/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,4/25/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33,4/26/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33,4/27/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33,4/28/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
34.6,4/29/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
34.2,4/30/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,5/1/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.1,5/2/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
34,5/3/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.8,5/4/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
34.8,5/5/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.6,5/6/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.9,5/7/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,5/8/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.8,5/9/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
34.6,5/10/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,5/11/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.4,5/12/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.5,5/13/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.5,5/14/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,5/15/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
34.7,5/16/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.9,5/17/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
35.1,5/18/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
34.1,5/19/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33,5/20/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.3,5/21/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.6,5/22/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,5/23/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.8,5/24/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.6,5/25/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.7,5/26/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
36.2,5/27/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,5/28/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
35.2,5/29/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.3,5/30/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
28.7,5/31/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,6/1/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29,6/2/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.7,6/3/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.9,6/4/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.7,6/5/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,6/6/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,6/7/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,6/8/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,6/9/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.8,6/10/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,6/11/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
34.7,6/12/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
34.9,6/13/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
34.2,6/14/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
28.8,6/15/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.8,6/16/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.9,6/17/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,6/18/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,6/19/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.4,6/20/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
28.6,6/21/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.5,6/22/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.6,6/23/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.6,6/24/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
34.2,6/25/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.3,6/26/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.9,6/27/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.3,6/28/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.7,6/29/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,6/30/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.7,7/1/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.3,7/2/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,7/3/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.5,7/4/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.3,7/5/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,7/6/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,7/7/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,7/8/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.5,7/9/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.3,7/10/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
28.7,7/11/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.5,7/12/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32,7/13/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
28.8,7/14/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.6,7/15/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31,7/16/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.5,7/17/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.6,7/18/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.4,7/19/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,7/20/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.1,7/21/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
34.2,7/22/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.1,7/23/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.5,7/24/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.5,7/25/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.5,7/26/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,7/27/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,7/28/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.4,7/29/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.9,7/30/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.5,7/31/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.4,8/1/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33,8/2/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.4,8/3/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
34,8/4/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.5,8/5/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.9,8/6/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.5,8/7/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.9,8/8/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.8,8/9/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.6,8/10/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31,8/11/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.6,8/12/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
34.5,8/13/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.5,8/14/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
35,8/15/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.7,8/16/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.8,8/17/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
28.1,8/18/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,8/19/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,8/20/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,8/21/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.7,8/22/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
28.4,8/23/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
24.8,8/24/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.8,8/25/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32,8/26/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,8/27/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.5,8/28/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.8,8/29/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29,8/30/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.5,8/31/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.4,9/1/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.9,9/2/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.7,9/3/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,9/4/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,9/5/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.4,9/6/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,9/7/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33,9/8/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,9/9/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.9,9/10/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,9/11/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.3,9/12/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.4,9/13/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.7,9/14/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
28.2,9/15/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.7,9/16/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.1,9/17/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.4,9/18/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.8,9/19/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,9/20/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,9/21/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.8,9/22/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.8,9/23/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.7,9/24/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,9/25/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.5,9/26/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.7,9/27/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,9/28/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.9,9/29/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,9/30/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.4,10/1/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.9,10/2/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.3,10/3/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.5,10/4/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.3,10/5/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.1,10/6/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
26.6,10/7/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.2,10/8/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
26,10/9/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
28.1,10/10/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.2,10/11/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.1,10/12/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.6,10/13/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,10/14/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.9,10/15/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
27.2,10/16/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,10/17/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.3,10/18/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30,10/19/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,10/20/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,10/21/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.7,10/22/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.7,10/23/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.3,10/24/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.9,10/25/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.8,10/26/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,10/27/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.5,10/28/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
28.8,10/29/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.1,10/30/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.3,10/31/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.2,11/1/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.3,11/2/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.4,11/3/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,11/4/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,11/5/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.8,11/6/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.5,11/7/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,11/8/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.3,11/9/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.9,11/10/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.6,11/11/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.8,11/12/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.5,11/13/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.8,11/14/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,11/15/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.7,11/16/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,11/17/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.8,11/18/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,11/19/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.1,11/20/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.7,11/21/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.6,11/22/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.1,11/23/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
28.2,11/24/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.9,11/25/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.9,11/26/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,11/27/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.5,11/28/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,11/29/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.6,11/30/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,12/1/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,12/2/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.6,12/3/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.9,12/4/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.3,12/5/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
26.6,12/6/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.7,12/7/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.3,12/8/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.5,12/9/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.8,12/10/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30,12/11/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.6,12/12/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,12/13/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.4,12/14/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,12/15/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
28.6,12/16/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.5,12/17/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.9,12/18/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.1,12/19/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.3,12/20/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.5,12/21/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,12/22/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.9,12/23/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29,12/24/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.6,12/25/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,12/26/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.6,12/27/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.3,12/28/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.4,12/29/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.4,12/30/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.1,12/31/2000 0:00,7,PHANTHIET,Tmax,,1,,Manual
29,1/1/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
28.4,1/2/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
28.9,1/3/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.9,1/4/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,1/5/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.6,1/6/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.7,1/7/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
28.6,1/8/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.2,1/9/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.2,1/10/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.6,1/11/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.6,1/12/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.4,1/13/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
29,1/14/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,1/15/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,1/16/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
28.3,1/17/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,1/18/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.8,1/19/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,1/20/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.5,1/21/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31,1/22/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.7,1/23/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.4,1/24/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.8,1/25/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.5,1/26/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.7,1/27/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,1/28/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.7,1/29/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.9,1/30/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30,1/31/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.4,2/1/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
28.8,2/2/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.4,2/3/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.2,2/4/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.4,2/5/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,2/6/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,2/7/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
32,2/8/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30,2/9/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,2/10/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,2/11/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,2/12/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31,2/13/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
34.2,2/14/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.5,2/15/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,2/16/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31,2/17/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.3,2/18/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.8,2/19/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,2/20/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.5,2/21/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.6,2/22/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30,2/23/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,2/24/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.9,2/25/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,2/26/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.3,2/27/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,2/28/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,3/1/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.9,3/2/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.7,3/3/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.6,3/4/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.4,3/5/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30,3/6/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.8,3/7/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.4,3/8/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.4,3/9/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.5,3/10/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.1,3/11/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.3,3/12/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.7,3/13/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,3/14/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,3/15/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.7,3/16/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,3/17/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.4,3/18/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
29.9,3/19/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.2,3/20/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.3,3/21/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.5,3/22/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.4,3/23/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,3/24/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.7,3/25/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.4,3/26/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.2,3/27/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
30.7,3/28/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
28.8,3/29/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.3,3/30/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.5,3/31/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
31.8,4/1/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.6,4/2/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.9,4/3/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.9,4/4/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.1,4/5/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.4,4/6/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.9,4/7/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.5,4/8/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
32,4/9/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
33,4/10/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,4/11/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,4/12/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,4/13/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
34.5,4/14/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.2,4/15/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.9,4/16/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.7,4/17/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.2,4/18/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.7,4/19/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.1,4/20/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
32.9,4/21/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.4,4/22/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.7,4/23/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
33.9,4/24/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
34,4/25/2001 0:00,7,PHANTHIET,Tmax,,1,,Manual
